game_name,scenario,description_part,participant1_name,participant1_profile,participant2_name,participant2_profile,choice_a,choice_b,is_last_row
Duopolistic_Competition,Eco-Friendly Packaging,Two companies are deciding on their packaging strategy. Each can choose recyclable materials or,You,Packaging Company A Manager,Bob,Packaging Company B Manager,"('recyclable', 'Use Recyclable Materials')","('biodegradable', 'Use Biodegradable Materials')",0
Duopolistic_Competition,Eco-Friendly Packaging,"biodegradable materials. If both choose recyclable, they share the eco-conscious market. If one",You,Packaging Company A Manager,Bob,Packaging Company B Manager,"('recyclable', 'Use Recyclable Materials')","('biodegradable', 'Use Biodegradable Materials')",0
Duopolistic_Competition,Eco-Friendly Packaging,"chooses biodegradable while the other sticks to recyclable, the biodegradable packager attracts more",You,Packaging Company A Manager,Bob,Packaging Company B Manager,"('recyclable', 'Use Recyclable Materials')","('biodegradable', 'Use Biodegradable Materials')",0
Duopolistic_Competition,Eco-Friendly Packaging,"eco-conscious consumers. If both choose biodegradable, they face higher costs and lower profits.",You,Packaging Company A Manager,Bob,Packaging Company B Manager,"('recyclable', 'Use Recyclable Materials')","('biodegradable', 'Use Biodegradable Materials')",1
Duopolistic_Competition,Urban Development Race,Two real estate developers are competing to build the tallest skyscraper in a bustling city. Each,You,Real Estate Developer,Bob,Real Estate Developer,"('rapid', 'Rapid Building')","('sustainable', 'Sustainable Building')",0
Duopolistic_Competition,Urban Development Race,can choose to build rapidly or sustainably. Rapid building can lead to quick profits but risks,You,Real Estate Developer,Bob,Real Estate Developer,"('rapid', 'Rapid Building')","('sustainable', 'Sustainable Building')",0
Duopolistic_Competition,Urban Development Race,"structural issues. Sustainable building ensures long-term success. If both build rapidly, they face",You,Real Estate Developer,Bob,Real Estate Developer,"('rapid', 'Rapid Building')","('sustainable', 'Sustainable Building')",0
Duopolistic_Competition,Urban Development Race,regulatory penalties.,You,Real Estate Developer,Bob,Real Estate Developer,"('rapid', 'Rapid Building')","('sustainable', 'Sustainable Building')",1
Duopolistic_Competition,Art Exhibition,Two artists are showcasing their work in a prominent gallery. Each can choose to exhibit either,You,Artist A,Bob,Artist B,"('modern', 'Exhibit Modern Art')","('classical', 'Exhibit Classical Art')",0
Duopolistic_Competition,Art Exhibition,"modern art or classical art. If both choose modern art, they attract a niche audience and share",You,Artist A,Bob,Artist B,"('modern', 'Exhibit Modern Art')","('classical', 'Exhibit Classical Art')",0
Duopolistic_Competition,Art Exhibition,"moderate profits. If one chooses modern while the other opts for classical, the classical artist",You,Artist A,Bob,Artist B,"('modern', 'Exhibit Modern Art')","('classical', 'Exhibit Classical Art')",0
Duopolistic_Competition,Art Exhibition,"gains more attention and higher sales. If both choose classical art, they compete for the same",You,Artist A,Bob,Artist B,"('modern', 'Exhibit Modern Art')","('classical', 'Exhibit Classical Art')",0
Duopolistic_Competition,Art Exhibition,audience and end up with lower sales.,You,Artist A,Bob,Artist B,"('modern', 'Exhibit Modern Art')","('classical', 'Exhibit Classical Art')",1
Duopolistic_Competition,Space Exploration Race,Two space agencies are competing to establish a base on Mars. Each can choose between a high-budget,You,Agency A Director,Bob,Agency B Director,"('high_budget', 'High-Budget Mission')","('cost_effective', 'Cost-Effective Mission')",0
Duopolistic_Competition,Space Exploration Race,"mission or a cost-effective mission. If both choose high-budget, they share the success and",You,Agency A Director,Bob,Agency B Director,"('high_budget', 'High-Budget Mission')","('cost_effective', 'Cost-Effective Mission')",0
Duopolistic_Competition,Space Exploration Race,"prestige. If one chooses cost-effective while the other goes high-budget, the cost-effective mission",You,Agency A Director,Bob,Agency B Director,"('high_budget', 'High-Budget Mission')","('cost_effective', 'Cost-Effective Mission')",0
Duopolistic_Competition,Space Exploration Race,"gains more public support. If both choose cost-effective, both achieve modest success.",You,Agency A Director,Bob,Agency B Director,"('high_budget', 'High-Budget Mission')","('cost_effective', 'Cost-Effective Mission')",1
Duopolistic_Competition,Restaurant Menu,Two restaurants are updating their menus. Each can choose to offer vegan dishes or gourmet dishes.,You,Restaurant A Chef,Bob,Restaurant B Chef,"('vegan', 'Offer Vegan Dishes')","('gourmet', 'Offer Gourmet Dishes')",0
Duopolistic_Competition,Restaurant Menu,"If both choose vegan, they share the health-conscious market. If one chooses gourmet while the other",You,Restaurant A Chef,Bob,Restaurant B Chef,"('vegan', 'Offer Vegan Dishes')","('gourmet', 'Offer Gourmet Dishes')",0
Duopolistic_Competition,Restaurant Menu,"offers vegan, the gourmet restaurant attracts food enthusiasts. If both choose gourmet, they compete",You,Restaurant A Chef,Bob,Restaurant B Chef,"('vegan', 'Offer Vegan Dishes')","('gourmet', 'Offer Gourmet Dishes')",0
Duopolistic_Competition,Restaurant Menu,for the same luxury dining audience and earn lower profits.,You,Restaurant A Chef,Bob,Restaurant B Chef,"('vegan', 'Offer Vegan Dishes')","('gourmet', 'Offer Gourmet Dishes')",1
Duopolistic_Competition,Eco-Friendly Product Launch,Two companies are launching eco-friendly products. Each can choose between a luxury design or a,You,Company A Product Manager,Bob,Company B Product Manager,"('luxury', 'Luxury Design')","('budget_friendly', 'Budget-Friendly Design')",0
Duopolistic_Competition,Eco-Friendly Product Launch,"budget-friendly design. If both choose luxury, they share the niche market. If one chooses budget-",You,Company A Product Manager,Bob,Company B Product Manager,"('luxury', 'Luxury Design')","('budget_friendly', 'Budget-Friendly Design')",0
Duopolistic_Competition,Eco-Friendly Product Launch,"friendly while the other stays luxury, the budget-friendly product captures more market share. If",You,Company A Product Manager,Bob,Company B Product Manager,"('luxury', 'Luxury Design')","('budget_friendly', 'Budget-Friendly Design')",0
Duopolistic_Competition,Eco-Friendly Product Launch,"both choose budget-friendly, they both earn moderate profits.",You,Company A Product Manager,Bob,Company B Product Manager,"('luxury', 'Luxury Design')","('budget_friendly', 'Budget-Friendly Design')",1
Duopolistic_Competition,Fashion Trendsetting,Two fashion houses are vying to set the next big trend. They can choose to launch a bold new line or,You,Fashion House Creative Director,Bob,Fashion House Creative Director,"('bold', 'Bold Line')","('classic', 'Classic Refinement')",0
Duopolistic_Competition,Fashion Trendsetting,refine a classic. A bold line can capture the market but risks backlash. Refining a classic,You,Fashion House Creative Director,Bob,Fashion House Creative Director,"('bold', 'Bold Line')","('classic', 'Classic Refinement')",0
Duopolistic_Competition,Fashion Trendsetting,"maintains steady sales. If both launch bold lines, they saturate the market.",You,Fashion House Creative Director,Bob,Fashion House Creative Director,"('bold', 'Bold Line')","('classic', 'Classic Refinement')",1
Duopolistic_Competition,Fashion Show,Two designers are participating in a fashion show. Each can choose to showcase either avant-garde,You,Designer A,Bob,Designer B,"('avant-garde', 'Showcase Avant-Garde Designs')","('classic', 'Showcase Classic Styles')",0
Duopolistic_Competition,Fashion Show,"designs or classic styles. If both choose avant-garde, they appeal to a limited audience and share",You,Designer A,Bob,Designer B,"('avant-garde', 'Showcase Avant-Garde Designs')","('classic', 'Showcase Classic Styles')",0
Duopolistic_Competition,Fashion Show,"moderate acclaim. If one chooses avant-garde while the other opts for classic, the classic designer",You,Designer A,Bob,Designer B,"('avant-garde', 'Showcase Avant-Garde Designs')","('classic', 'Showcase Classic Styles')",0
Duopolistic_Competition,Fashion Show,"gains more media coverage. If both choose classic styles, they compete for the same audience and",You,Designer A,Bob,Designer B,"('avant-garde', 'Showcase Avant-Garde Designs')","('classic', 'Showcase Classic Styles')",0
Duopolistic_Competition,Fashion Show,receive less recognition.,You,Designer A,Bob,Designer B,"('avant-garde', 'Showcase Avant-Garde Designs')","('classic', 'Showcase Classic Styles')",1
Duopolistic_Competition,Fashion Show,"Two fashion designers, You and Bob, are showcasing their collections. Each can choose to present",You,Designer A,Bob,Designer B,"('bold', 'Bold Design')","('safe', 'Safe Design')",0
Duopolistic_Competition,Fashion Show,"either a bold design or a safe design. If both choose bold, they capture the audience's attention",You,Designer A,Bob,Designer B,"('bold', 'Bold Design')","('safe', 'Safe Design')",0
Duopolistic_Competition,Fashion Show,"and share the limelight. If one chooses bold while the other chooses safe, the bold designer becomes",You,Designer A,Bob,Designer B,"('bold', 'Bold Design')","('safe', 'Safe Design')",0
Duopolistic_Competition,Fashion Show,"the highlight of the show. If both choose safe, they receive a lukewarm response.",You,Designer A,Bob,Designer B,"('bold', 'Bold Design')","('safe', 'Safe Design')",1
Duopolistic_Competition,Art Gallery Exhibition,Two art galleries are planning their upcoming exhibitions. Each can choose to feature modern art or,You,Gallery A Curator,Bob,Gallery B Curator,"('modern_art', 'Feature Modern Art')","('classical_art', 'Feature Classical Art')",0
Duopolistic_Competition,Art Gallery Exhibition,"classical art. If both choose modern art, they attract a similar audience and share profits. If one",You,Gallery A Curator,Bob,Gallery B Curator,"('modern_art', 'Feature Modern Art')","('classical_art', 'Feature Classical Art')",0
Duopolistic_Competition,Art Gallery Exhibition,"chooses modern while the other opts for classical, the gallery with classical art attracts a unique",You,Gallery A Curator,Bob,Gallery B Curator,"('modern_art', 'Feature Modern Art')","('classical_art', 'Feature Classical Art')",0
Duopolistic_Competition,Art Gallery Exhibition,"audience and gains more visitors. If both choose classical art, they compete for the same niche",You,Gallery A Curator,Bob,Gallery B Curator,"('modern_art', 'Feature Modern Art')","('classical_art', 'Feature Classical Art')",0
Duopolistic_Competition,Art Gallery Exhibition,audience and earn lower profits.,You,Gallery A Curator,Bob,Gallery B Curator,"('modern_art', 'Feature Modern Art')","('classical_art', 'Feature Classical Art')",1
